"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","officeRole","minNeighbor","param_set_id","copingNum","adaptNum","insufBoost","disasterWindows","windowMissed","windowsOpen","noSolution","utilizedWindows","NeededWidows","notNeeded","usedDisasterWindows","run_id","run_duration"
"1070",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,131,18,87,10,308,438,29,14,14,4,0,20,16.8668594360352
"1071",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,136,30,98,15,309,441,14,20,20,10,1,2,12.3421332836151
"1072",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,144,35,60,7,308,420,33,19,19,16,1,1,11.9900839328766
"1073",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,128,15,109,21,325,484,36,14,14,1,1,16,34.8706409931183
"1074",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,130,26,89,21,383,523,34,17,17,9,0,15,26.6320631504059
"1075",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.99014009552775,43,129,24,84,19,306,425,19,16,16,8,1,14,17.6406831741333
"1076",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,135,19,90,12,346,464,13,15,15,4,1,21,13.9022302627563
"1077",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,138,21,105,15,340,470,8,17,17,4,0,7,12.9788479804993
"1078",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,125,19,91,7,329,454,21,13,13,6,0,3,26.0745465755463
"1079",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,131,26,83,15,322,434,10,19,19,7,0,10,19.1127970218658
"1080",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,138,15,74,17,353,474,34,13,13,2,0,9,15.7387874126434
"1081",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,149,33,71,18,328,429,10,20,20,13,3,8,14.3276793956757
"1082",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,132,20,119,10,331,500,33,17,17,3,1,11,15.6486902236938
"1083",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,133,20,97,14,306,443,21,19,19,1,1,5,14.6653215885162
"1084",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,134,20,81,17,309,425,20,15,15,5,3,20,14.8687233924866
"1085",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,133,12,94,13,345,479,30,10,10,2,0,22,14.2994034290314
"1086",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,129,25,92,19,314,435,10,19,19,6,1,6,13.7157890796661
"1087",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,132,11,113,12,345,493,25,10,10,1,0,16,15.0761532783508
"1088",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,134,32,99,19,306,440,13,22,22,10,0,2,15.7719995975494
"1089",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,129,23,100,23,325,465,23,17,17,6,3,4,15.6675779819489
"1090",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,150,36,79,18,302,417,17,19,19,17,1,1,14.9708032608032
"1091",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,122,18,140,11,295,476,24,17,17,1,0,24,12.5845601558685
"1092",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,140,32,89,15,298,417,12,18,18,14,3,23,13.6641135215759
"1093",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,128,35,114,16,353,500,11,22,22,13,1,15,14.1302545070648
"1094",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,132,15,111,18,339,487,24,13,13,2,1,17,14.4437570571899
"1095",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,137,18,87,10,342,459,16,14,14,4,0,19,14.4715025424957
"1096",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,122,33,114,27,298,447,14,21,21,12,2,18,15.0478570461273
"1097",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,133,20,93,14,350,476,18,15,15,5,0,13,14.0078392028809
"1098",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,129,29,98,11,323,455,15,19,19,10,1,12,14.3253762722015
"1099",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,129,32,78,14,296,409,17,18,18,14,0,14,16.9244871139526
"1100",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.25511120030424,44,124,21,82,13,330,447,22,13,13,8,0,25,18.5259900093079
"1101",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,137,15,103,12,336,489,36,14,14,1,0,17,15.5974726676941
"1102",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,144,16,78,20,321,457,44,14,14,2,1,3,19.3696711063385
"1103",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,133,15,98,13,309,455,35,13,13,2,1,5,17.1981976032257
"1104",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,136,33,81,14,322,450,28,19,19,14,0,12,16.7489898204803
"1105",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,139,28,97,18,299,433,19,18,18,10,2,6,14.9049739837646
"1106",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,128,15,109,21,325,484,36,14,14,1,1,16,12.7181186676025
"1107",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,134,21,77,13,342,470,36,15,15,6,1,4,14.2242481708527
"1108",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,136,20,95,15,322,467,36,14,14,6,0,7,13.1050591468811
"1109",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,144,35,60,7,308,420,33,19,19,16,1,1,13.6429007053375
"1110",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,128,15,130,16,332,505,32,11,11,4,0,11,14.9712853431702
"1111",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,129,20,96,21,309,472,51,16,16,4,1,18,15.5443663597107
"1112",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,136,30,98,15,309,441,14,20,20,10,1,2,15.0580368041992
"1113",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,130,24,96,12,317,457,24,20,20,4,0,25,16.2118186950684
"1114",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,125,24,78,17,309,445,38,20,20,4,0,19,14.9629018306732
"1115",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,140,14,100,16,354,484,18,12,12,2,0,13,17.406067609787
"1116",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,127,24,83,13,328,445,16,18,18,6,2,10,15.9357886314392
"1117",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,131,18,87,10,308,438,29,14,14,4,0,20,16.729053735733
"1118",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,129,24,84,19,306,425,19,16,16,8,1,14,17.4612662792206
"1119",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,115,16,122,12,314,465,16,13,13,3,1,24,16.1900823116302
"1120",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,142,24,62,15,344,443,18,19,19,5,2,8,16.7474489212036
"1121",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,130,26,89,21,383,523,34,17,17,9,0,15,18.0153570175171
"1122",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,140,12,78,16,356,481,36,11,11,1,0,9,19.413711309433
"1123",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,139,11,92,13,330,481,50,9,9,2,1,22,19.6939651966095
"1124",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,125,27,70,17,329,439,23,17,17,10,2,23,20.8325779438019
"1125",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.82774026633706,45,141,17,76,18,347,477,41,13,13,4,1,21,12.6248812675476
"1126",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,125,19,91,7,329,454,21,13,13,6,0,3,33.7504589557648
"1127",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,128,35,114,16,353,500,11,22,22,13,1,15,29.3377461433411
"1128",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,150,36,79,18,302,417,17,19,19,17,1,1,18.1483175754547
"1129",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,132,20,119,10,331,500,33,17,17,3,1,11,13.6736586093903
"1130",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,131,26,83,15,322,434,10,19,19,7,0,10,14.8209612369537
"1131",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,129,23,100,23,325,465,23,17,17,6,3,4,26.7986545562744
"1132",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,129,32,78,14,296,409,17,18,18,14,0,14,20.2513539791107
"1133",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,134,32,99,19,306,440,13,22,22,10,0,2,15.9012789726257
"1134",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,133,20,97,14,306,443,21,19,19,1,1,5,15.4922394752502
"1135",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,129,29,98,11,323,455,15,19,19,10,1,12,12.9095592498779
"1136",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,138,15,74,17,353,474,34,13,13,2,0,9,14.1851358413696
"1137",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,132,11,113,12,345,493,25,10,10,1,0,16,14.4132661819458
"1138",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,133,20,93,14,350,476,18,15,15,5,0,13,13.9057793617249
"1139",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,140,32,89,15,298,417,12,18,18,14,3,23,12.1820406913757
"1140",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,132,15,111,18,339,487,24,13,13,2,1,17,14.2000994682312
"1141",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,122,18,140,11,295,476,24,17,17,1,0,24,14.6533396244049
"1142",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,149,33,71,18,328,429,10,20,20,13,3,8,16.5743081569672
"1143",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,122,33,114,27,298,447,14,21,21,12,2,18,16.2720377445221
"1144",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,124,21,82,13,330,447,22,13,13,8,0,25,13.7669148445129
"1145",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,133,12,94,13,345,479,30,10,10,2,0,22,14.1691582202911
"1146",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,129,25,92,19,314,435,10,19,19,6,1,6,14.7551803588867
"1147",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,135,19,90,12,346,464,13,15,15,4,1,21,13.8841745853424
"1148",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,138,21,105,15,340,470,8,17,17,4,0,7,14.0236158370972
"1149",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,134,20,81,17,309,425,20,15,15,5,3,20,14.8284261226654
"1150",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9191402558703,46,137,18,87,10,342,459,16,14,14,4,0,19,15.6837215423584
"1151",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,129,29,98,11,323,455,15,19,19,10,1,12,15.0925931930542
"1152",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,122,18,140,11,295,476,24,17,17,1,0,24,14.7203521728516
"1153",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,131,26,83,15,322,434,10,19,19,7,0,10,15.141610622406
"1154",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,138,21,105,15,340,470,8,17,17,4,0,7,15.7895483970642
"1155",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,132,20,119,10,331,500,33,17,17,3,1,11,16.7283980846405
"1156",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,134,32,99,19,306,440,13,22,22,10,0,2,17.9144344329834
"1157",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,133,20,93,14,350,476,18,15,15,5,0,13,17.6350119113922
"1158",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,140,32,89,15,298,417,12,18,18,14,3,23,19.6511206626892
"1159",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,138,15,74,17,353,474,34,13,13,2,0,9,15.193085193634
"1160",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,129,32,78,14,296,409,17,18,18,14,0,14,12.4525561332703
"1161",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,149,33,71,18,328,429,10,20,20,13,3,8,12.4610753059387
"1162",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,150,36,79,18,302,417,17,19,19,17,1,1,15.360059261322
"1163",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,124,21,82,13,330,447,22,13,13,8,0,25,13.0351881980896
"1164",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,133,12,94,13,345,479,30,10,10,2,0,22,15.3526287078857
"1165",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,129,25,92,19,314,435,10,19,19,6,1,6,14.2071437835693
"1166",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,135,19,90,12,346,464,13,15,15,4,1,21,15.350328207016
"1167",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,134,20,81,17,309,425,20,15,15,5,3,20,13.9121062755585
"1168",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,129,23,100,23,325,465,23,17,17,6,3,4,16.1549725532532
"1169",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,132,15,111,18,339,487,24,13,13,2,1,17,16.2473895549774
"1170",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,125,19,91,7,329,454,21,13,13,6,0,3,15.6346704959869
"1171",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,133,20,97,14,306,443,21,19,19,1,1,5,17.6420555114746
"1172",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,128,35,114,16,353,500,11,22,22,13,1,15,17.4639005661011
"1173",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,137,18,87,10,342,459,16,14,14,4,0,19,17.5416235923767
"1174",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,132,11,113,12,345,493,25,10,10,1,0,16,19.3506696224213
"1175",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.9511604574509,47,122,33,114,27,298,447,14,21,21,12,2,18,18.8570959568024
"1176",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,150,36,79,18,302,417,17,19,19,17,1,1,19.7913899421692
"1177",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,129,29,98,11,323,455,15,19,19,10,1,12,18.7021455764771
"1178",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,132,20,119,10,331,500,33,17,17,3,1,11,15.2431788444519
"1179",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,129,23,100,23,325,465,23,17,17,6,3,4,7.80056810379028
"1180",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,134,32,99,19,306,440,13,22,22,10,0,2,34.6359386444092
"1181",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,125,19,91,7,329,454,21,13,13,6,0,3,27.3176929950714
"1182",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,138,15,74,17,353,474,34,13,13,2,0,9,17.9289207458496
"1183",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,122,18,140,11,295,476,24,17,17,1,0,24,13.9167671203613
"1184",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,133,20,97,14,306,443,21,19,19,1,1,5,15.8195838928223
"1185",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,131,26,83,15,322,434,10,19,19,7,0,10,25.8460493087769
"1186",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,124,21,82,13,330,447,22,13,13,8,0,25,16.6355135440826
"1187",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,129,25,92,19,314,435,10,19,19,6,1,6,14.4057884216309
"1188",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,149,33,71,18,328,429,10,20,20,13,3,8,13.7579455375671
"1189",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,122,33,114,27,298,447,14,21,21,12,2,18,12.4006848335266
"1190",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,138,21,105,15,340,470,8,17,17,4,0,7,12.3370082378387
"1191",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,133,12,94,13,345,479,30,10,10,2,0,22,12.4502136707306
"1192",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,137,18,87,10,342,459,16,14,14,4,0,19,17.8629455566406
"1193",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,133,20,93,14,350,476,18,15,15,5,0,13,15.4924399852753
"1194",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,128,35,114,16,353,500,11,22,22,13,1,15,14.0271961688995
"1195",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,132,15,111,18,339,487,24,13,13,2,1,17,16.1932351589203
"1196",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,129,32,78,14,296,409,17,18,18,14,0,14,16.5855147838593
"1197",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,135,19,90,12,346,464,13,15,15,4,1,21,16.3896613121033
"1198",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,140,32,89,15,298,417,12,18,18,14,3,23,14.9127535820007
"1199",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,134,20,81,17,309,425,20,15,15,5,3,20,12.5426292419434
"1200",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,2.44314589018468,48,132,11,113,12,345,493,25,10,10,1,0,16,13.3880097866058
"1201",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,140,12,78,16,356,481,36,11,11,1,0,9,14.2436022758484
"1202",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,134,21,77,13,342,470,36,15,15,6,1,4,13.3924157619476
"1203",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,127,24,83,13,328,445,16,18,18,6,2,10,14.9350740909576
"1204",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,136,20,95,15,322,467,36,14,14,6,0,7,15.1380839347839
"1205",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,139,11,92,13,330,481,50,9,9,2,1,22,15.3413383960724
"1206",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,128,15,130,16,332,505,32,11,11,4,0,11,15.6638827323914
"1207",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,133,15,98,13,309,455,35,13,13,2,1,5,15.8420765399933
"1208",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,144,16,78,20,321,457,44,14,14,2,1,3,15.004435300827
"1209",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,137,15,103,12,336,489,36,14,14,1,0,17,16.0233478546143
"1210",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,144,35,60,7,308,420,33,19,19,16,1,1,15.9570004940033
"1211",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,142,24,62,15,344,443,18,19,19,5,2,8,16.9843609333038
"1212",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,125,27,70,17,329,439,23,17,17,10,2,23,18.5108957290649
"1213",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,136,33,81,14,322,450,28,19,19,14,0,12,17.4036858081818
"1214",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,139,28,97,18,299,433,19,18,18,10,2,6,12.4923181533813
"1215",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,128,15,109,21,325,484,36,14,14,1,1,16,13.0090570449829
"1216",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,129,20,96,21,309,472,51,16,16,4,1,18,12.9638741016388
"1217",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,136,30,98,15,309,441,14,20,20,10,1,2,13.3107810020447
"1218",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,130,24,96,12,317,457,24,20,20,4,0,25,14.5090799331665
"1219",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,115,16,122,12,314,465,16,13,13,3,1,24,15.4576065540314
"1220",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,140,14,100,16,354,484,18,12,12,2,0,13,14.674542427063
"1221",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,130,26,89,21,383,523,34,17,17,9,0,15,15.545432806015
"1222",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,131,18,87,10,308,438,29,14,14,4,0,20,16.1471161842346
"1223",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,125,24,78,17,309,445,38,20,20,4,0,19,16.1442148685455
"1224",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,141,17,76,18,347,477,41,13,13,4,1,21,16.9536211490631
"1225",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,1.17122913415078,49,129,24,84,19,306,425,19,16,16,8,1,14,17.8016796112061
"1226",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,139,37,76,11,313,408,1,18,18,19,0,8,15.98086810112
"1227",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,134,17,90,14,337,461,21,13,13,4,0,7,18.2313432693481
"1228",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,130,32,70,12,306,405,13,16,16,16,0,14,18.4654023647308
"1229",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,111,17,124,14,333,489,18,14,14,3,0,16,18.397510766983
"1230",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,142,33,90,17,381,504,8,25,25,8,1,15,19.827089548111
"1231",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,127,32,94,14,314,432,6,18,18,14,1,2,16.3511471748352
"1232",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,150,16,81,16,369,486,21,15,15,1,1,9,18.4523510932922
"1233",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,139,18,121,15,354,507,18,14,14,4,0,11,10.3736412525177
"1234",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,141,17,116,22,342,483,10,15,15,2,1,13,32.9586951732635
"1235",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,135,26,97,13,308,423,4,14,14,12,1,10,25.6855099201202
"1236",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,140,9,102,13,357,494,26,9,9,0,1,17,20.0850901603699
"1237",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,142,47,73,15,293,397,6,25,25,22,1,1,13.3960814476013
"1238",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,129,30,91,11,303,425,12,19,19,11,1,3,13.8991990089417
"1239",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,126,40,89,19,307,434,10,28,28,12,3,18,26.8536102771759
"1240",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,126,37,95,8,312,433,6,20,20,17,2,12,19.6982336044312
"1241",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,139,25,106,17,312,464,30,16,16,9,1,4,15.6130695343018
"1242",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,121,23,130,13,309,465,6,20,20,3,0,24,15.8639004230499
"1243",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,138,22,104,16,328,460,9,19,19,3,3,21,12.6491830348969
"1244",0.4,4,6,0.08,0.25,0.4,6.5,2.5,1000,0,3.99126389750745,50,133,24,79,10,322,423,7,15,15,9,1,6,14.6011695861816
