"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numOpts"
"06/11/2020 23:13:22:164 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","memory","disasterUti","EWProbDecay","startingFund","openOpt?","triggerNetwork?","randomRiskThresh?","officeRole?","randomOrgOpt?","randomBoost?","limitedFund?","enoughCap?","orgOptGen","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalInsufBoost","totalNoSolution","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalAlreadyAdapted","totalOrgOpts","totalUtilizedOrgOpt","totalNonEligibleDisasterOpt"
"123","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","6003.9730815520015","10652","882","123","8","788","10","10","10","25","0","352","95","0","240"
"122","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","29","5452.150855459996","10652","793","117","7","793","7","7","7","22","0","320","0","0","288"
"127","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","10694.801692299981","10652","1668","174","14","769","8","28","28","18","0","658","903","20","156"
"131","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","15574.30713025993","10652","2450","346","7","797","6","31","31","18","0","780","1659","25","245"
"129","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","13611.019209951965","10652","2130","353","24","829","2","21","21","20","0","542","1307","19","326"
"132","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","59","17621.339194823915","10652","2779","369","6","859","3","37","37","22","0","942","1929","34","256"
"130","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14082.29335826796","10652","2245","367","12","770","6","25","25","24","0","574","1483","19","310"
"133","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","5439.9630262879955","10652","830","101","7","830","12","12","12","28","0","399","0","0","262"
"135","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","7210.914073768002","10652","1093","123","15","803","12","13","13","24","0","433","291","1","254"
"134","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","5980.885192359993","10652","877","85","4","796","9","9","9","35","0","460","82","0","223"
"136","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","35","8880.793761615983","10652","1360","171","15","839","9","14","14","21","0","464","521","5","265"
"137","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","8947.17264679599","10652","1421","196","6","783","7","22","22","22","0","494","643","15","255"
"138","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","11489.962104351964","10652","1773","177","9","848","9","24","24","22","0","685","927","16","216"
"140","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","13396.128164343969","10652","2089","230","17","792","7","29","29","21","0","723","1304","22","186"
"139","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","11590.449425331964","10652","1814","238","21","856","10","30","30","22","0","622","965","20","286"
"141","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","13858.385646847932","10652","2238","265","24","837","10","24","24","31","0","878","1407","14","183"
"142","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","44","15627.838341847939","10652","2539","459","14","741","5","28","28","16","0","592","1803","23","257"
"143","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","17675.93862748795","10652","2746","368","10","840","10","33","33","9","0","768","1916","23","248"
"145","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","41","5884.076830743998","10652","905","99","5","812","10","12","12","29","0","419","93","2","243"
"144","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","5334.77630924","10652","803","103","29","803","7","7","7","30","0","324","0","0","279"
"147","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","8088.668988492016","10652","1265","187","6","767","10","24","24","15","0","419","501","14","256"
"146","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","7101.633355267999","10652","1098","188","10","826","10","16","16","21","0","358","274","6","304"
"148","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","9518.849813243985","10652","1493","154","7","803","8","21","21","32","0","615","692","13","206"
"149","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","10859.849987527981","10652","1698","216","23","818","12","25","25","22","0","603","883","13","233"
"150","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","57","12321.892742843962","10652","1976","230","17","835","8","28","28","29","0","741","1147","20","207"
"155","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","5382.601753475996","10652","817","74","16","817","14","14","14","26","0","406","0","0","241"
"151","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","52","12568.794099479948","10652","2015","207","6","765","7","34","34","18","0","734","1254","27","191"
"157","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","45","7215.110794284001","10652","1116","139","7","796","15","16","16","29","0","439","322","1","241"
"156","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","5791.389345840009","10652","882","123","1","777","8","10","10","28","0","363","105","2","274"
"152","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","14037.903817431932","10652","2194","295","6","833","7","31","31","22","0","792","1367","24","250"
"154","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","54","16726.569953359878","10652","2659","354","14","831","10","39","39","15","0","785","1836","29","251"
"153","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","14845.815197075894","10652","2372","379","14","821","6","24","24","16","0","604","1559","18","281"
"158","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","8416.159783275989","10652","1316","167","6","847","8","21","21","26","0","543","471","13","226"
"160","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","48","10751.583737927986","10652","1686","247","7","777","7","25","25","23","0","549","911","18","252"
"163","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","50","13604.06875103593","10652","2167","259","7","788","12","31","31","19","0","686","1384","19","217"
"162","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","55","13054.309336611967","10652","2031","201","11","809","14","31","31","24","0","757","1225","17","192"
"159","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","38","9623.329326343972","10652","1533","251","32","820","10","20","20","18","0","388","714","10","297"
"161","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","51","11633.205208079951","10652","1851","232","5","828","10","33","33","18","0","660","1030","24","235"
"164","0.3","4","18","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","47","16334.400735095931","10652","2581","402","8","854","7","33","33","14","0","796","1730","26","263"
"166","0.3","4","0","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","42","5821.9037079080035","10652","858","102","7","858","11","11","11","31","0","426","0","0","251"
"165","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","37","15934.567408567947","10652","2563","505","21","794","5","20","20","17","0","533","1775","15","315"
"167","0.3","4","2","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","34","5715.824334472011","10652","874","114","20","786","8","8","8","26","0","337","89","0","263"
"168","0.3","4","4","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","7549.518231688015","10652","1165","131","10","864","14","24","24","29","0","539","302","10","219"
"170","0.3","4","8","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","40","9125.725077339986","10652","1475","226","13","835","14","22","22","18","0","418","644","8","311"
"169","0.3","4","6","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","46","8088.7766151240085","10652","1282","181","3","804","11","20","20","26","0","459","481","9","257"
"172","0.3","4","12","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","11377.726721375975","10652","1777","244","16","777","9","24","24","15","0","516","1006","15","249"
"171","0.3","4","10","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","39","10783.702051959986","10652","1678","279","7","787","8","22","22","17","0","485","892","14","275"
"174","0.3","4","16","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","49","14442.051831995954","10652","2272","337","15","791","6","29","29","20","0","701","1487","23","255"
"173","0.3","4","14","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","12275.732377967975","10652","1974","282","17","816","5","29","29","24","0","662","1162","24","264"
"176","0.3","4","20","0.3","5","4","1000","1","48","0.3","0.03","10652","true","true","true","true","true","true","false","false","""allRandom""","1000","53","15333.238919051917","10652","2547","374","9","808","12","34","34","19","0","763","1745","22","244"
