"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:49:30:897 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"130","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","26","830.7135779871599","79","272","742","902","5","21","21","5","6"
"111","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","32","2610.912699860949","392","244","2692","3276","108","31","31","1","0"
"115","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","25","3620.2026125458938","564","297","3666","4325","9","24","24","1","4"
"112","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","1352.9354751612902","223","292","2047","2339","8","20","20","10","3"
"142","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","891.7539709988697","75","298","739","900","4","22","22","5","4"
"143","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","1004.301213465689","126","296","702","903","0","21","21","10","4"
"116","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","44","3538.1352046930224","625","235","3907","4639","16","34","34","10","1"
"113","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","17","2775.175345180173","376","317","2707","3168","13","17","17","0","1"
"114","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","43","1883.5038139595445","337","264","3037","3457","7","33","33","10","1"
"141","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","1081.7780835128399","100","331","735","940","13","11","11","10","1"
"145","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","980.7490746966591","110","293","755","936","3","17","17","8","7"
"117","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","4479.992205542915","773","253","4474","5334","6","32","32","4","1"
"119","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","49","2785.659474161167","608","256","5429","6133","4","43","43","6","2"
"144","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","827.3834200364395","63","304","758","920","7","24","24","9","5"
"120","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","46","3821.203239828129","769","268","6117","6991","21","37","37","9","1"
"147","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","26","898.9037647114495","108","312","726","911","3","19","19","7","6"
"146","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","930.8380855894201","84","293","728","896","13","20","20","3","4"
"118","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","44","2497.015720658428","560","213","5144","5782","11","36","36","8","0"
"148","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","35","933.7884340160705","83","268","709","872","3","22","22","13","2"
"149","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","929.494000607941","83","298","733","897","4","21","21","9","3"
"150","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","990.8473914387903","83","302","737","924","16","15","15","4","4"
"162","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","1037.552840943841","127","307","755","976","20","13","13","6","5"
"133","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","1452.263297505478","279","245","2488","2857","32","29","29","8","1"
"131","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","45","2469.656808693718","434","233","2732","3352","110","39","39","6","4"
"161","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","829.3122258477297","70","317","796","951","16","23","23","4","5"
"136","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","27","3792.7462258427418","639","285","4326","5065","31","23","23","4","1"
"163","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","14","1069.2853119267297","134","301","745","968","18","12","12","2","3"
"134","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","1831.1669705022314","321","231","2907","3319","4","36","36","6","0"
"164","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","819.6672140768699","83","250","684","858","3","27","27","6","9"
"132","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","1515.5345683962046","233","236","1893","2205","7","29","29","7","2"
"139","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","3813.870200022899","713","225","5461","6262","5","35","35","12","0"
"165","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","19","835.9236327241799","81","321","785","949","12","16","16","3","4"
"137","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","28","5278.999877392522","973","311","4707","5780","8","25","25","3","1"
"166","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","16","1108.5157167894888","107","323","732","933","10","13","13","3","2"
"167","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","744.9553550220301","78","301","779","933","20","15","15","8","2"
"168","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","1089.1381316858997","86","314","724","908","11","19","19","4","7"
"135","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","3530.067280013982","609","270","3348","4064","5","29","29","9","4"
"140","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","47","3788.6195072799887","726","211","6014","6820","0","35","35","12","1"
"138","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","23","3894.3950919892222","796","285","5586","6526","75","21","21","2","2"
"169","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","41","650.5155949582794","71","237","694","829","0","24","24","17","6"
"170","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","1004.1144170355899","104","303","732","913","5","19","19","8","7"
"151","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","46","2247.468998387217","437","240","2548","3154","91","36","36","10","2"
"153","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","1789.6918463354712","325","263","2469","2877","6","34","34","6","2"
"182","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","41","504.5231238668999","39","257","684","797","7","29","29","12","6"
"181","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","26","830.3729158386898","83","280","762","917","2","18","18","8","3"
"183","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","737.4583078383596","60","303","781","918","3","15","15","5","9"
"155","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","51","2531.7580645007133","410","235","3267","3768","3","41","41","10","1"
"158","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","51","3473.870018837579","618","254","4855","5578","3","41","41","10","3"
"157","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","46","3429.7161808743954","617","233","4326","5043","17","37","37","9","2"
"154","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","1924.6293710657123","344","285","3133","3561","7","33","33","3","5"
"152","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","1557.511011798389","252","258","1854","2192","5","35","35","2","2"
"185","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","784.3483003497297","59","250","694","831","5","26","26","7","7"
"160","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","4620.350341414624","909","249","6167","7162","3","39","39","2","0"
"184","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","18","1071.6730794161097","104","292","707","897","14","15","15","3","3"
"159","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","52","2908.772230834713","591","222","5273","5946","2","39","39","13","0"
"156","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","3082.1850188419585","618","274","4125","4852","28","34","34","2","2"
"186","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","1056.9711170767507","106","310","722","912","6","18","18","6","5"
"187","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","39","862.2679657369497","82","282","720","897","5","27","27","12","5"
"188","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","1097.4280529221205","114","301","775","977","22","17","17","6","5"
"190","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1017.3636433697405","104","334","768","973","25","16","16","6","5"
"189","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","861.3946351900801","74","319","735","905","14","23","23","6","3"
"202","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","1034.2696279846505","87","309","787","958","2","19","19","2","6"
"204","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","30","1049.6553238431002","103","297","709","898","3","26","26","4","9"
"172","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","1522.7445169229381","201","259","1902","2177","4","29","29","9","4"
"201","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","944.7935435571601","101","263","676","855","7","20","20","12","4"
"203","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","36","882.6858935588697","82","250","714","872","2","33","33","3","4"
"205","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","683.8007600563193","63","255","742","869","3","23","23","5","4"
"173","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","2228.685096317939","355","291","2448","2900","8","29","29","8","4"
"177","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","35","4519.362566211662","720","260","4620","5433","17","23","23","12","2"
"171","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","2447.1994926749394","423","284","2608","3218","105","37","37","4","1"
"175","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","34","2931.1452188226917","468","251","3720","4268","8","23","23","11","1"
"178","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","41","4051.7725486365075","815","290","5003","5904","4","36","36","5","0"
"174","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","36","2735.6573637634524","450","269","2976","3514","6","31","31","5","2"
"179","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","53","3166.2955645177603","573","221","5225","5886","5","42","42","11","0"
"206","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","31","833.6067177140999","74","270","678","840","1","21","21","10","4"
"180","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","59","3222.8698719326435","675","215","5595","6359","4","44","44","15","1"
"176","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","49","3431.303361963716","604","274","3758","4456","6","38","38","11","6"
"208","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","37","875.535583618171","59","265","644","793","2","29","29","8","6"
"207","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","26","770.8823455299298","70","291","675","827","13","16","16","10","3"
