"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn2"
"02/06/2020 17:50:23:689 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"123","0.4","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","89","452","233","17","574","5","68","68","21","21"
"125","0.8","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","23","224","303","480","743","8","17","17","6","7"
"130","0.8","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","29","375","307","523","945","2","28","28","1","11"
"129","0.6","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","79","525","249","95","722","14","61","61","18","23"
"131","0","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","59","845","264","2","950","19","55","55","4","17"
"121","0","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","54","594","286","1","702","25","51","51","3","16"
"124","0.6","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","56","444","249","154","673","6","42","42","14","16"
"127","0.2","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","80","559","242","11","666","6","60","60","20","16"
"126","0","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","57","722","267","1","815","16","48","48","9","12"
"128","0.4","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","52","714","285","20","856","49","48","48","4","15"
"132","0.2","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","84","681","217","6","767","1","66","66","18","19"
"133","0.4","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","94","663","213","29","795","6","74","74","20","14"
"138","0.4","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","52","1030","294","35","1184","37","50","50","2","7"
"134","0.6","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","82","625","254","107","852","31","70","70","12","19"
"139","0.6","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","48","888","281","190","1164","24","43","43","5","13"
"135","0.8","4","0.08","10","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","28","393","317","601","1047","9","25","25","3","10"
"136","0","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","78","1025","256","1","1145","24","73","73","5","17"
"140","0.8","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","28","461","282","714","1248","30","28","28","0","10"
"137","0.2","4","0.08","12","0.25","0.4","6.5","2","1000","1","48","0.5","0.9","0","true","true","true","true","1001","97","729","213","14","856","10","80","80","17","16"
"141","0","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","3","0","330","7","330","103","0","0","3","0"
"142","0.2","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","16","0","303","9","303","10","0","0","16","0"
"143","0.4","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","21","0","294","20","294","20","0","0","21","0"
"145","0.8","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","7","0","322","163","322","21","0","0","7","0"
"144","0.6","4","0.08","0","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","4","0","364","56","364","37","0","0","4","0"
"147","0.2","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","37","61","311","25","411","17","20","20","17","0"
"149","0.6","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","21","57","352","46","449","25","13","13","8","0"
"146","0","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","39","62","300","21","394","2","20","20","19","0"
"151","0","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","56","180","273","28","526","9","43","43","13","0"
"148","0.4","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","25","50","335","32","425","30","17","17","8","0"
"150","0.8","4","0.08","2","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","11","28","322","208","432","40","8","8","3","0"
"152","0.2","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","60","128","247","47","458","3","42","42","18","0"
"153","0.4","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","43","170","311","64","572","11","34","34","9","0"
"155","0.8","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","17","86","279","289","533","7","14","14","3","0"
"156","0","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","77","248","240","34","582","16","55","55","22","0"
"157","0.2","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","41","329","294","60","719","14","36","36","5","0"
"154","0.6","4","0.08","4","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","22","126","272","171","549","12","20","20","2","0"
"158","0.4","4","0.08","6","0.25","0.4","6.5","2","1000","1","48","0.5","0","0.01","true","true","true","true","1001","80","240","255","77","622","16","62","62","18","0"
