"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"01/17/2020 16:30:59:252 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","changeAspiration","b1","EWProbDecay","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"173","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","13","0","0","0","0","0","0","0","13","0"
"175","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","12","0","0","0","0","0","0","0","12","0"
"176","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"174","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","11","0","0","0","0","0","0","0","11","0"
"177","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","12","0","0","0","0","0","0","0","12","0"
"181","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","27","0","0","0","0","0","0","0","27","0"
"179","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"178","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"180","0.5","4","0.08","0","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"182","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","2","0","0","0","0","0","0","0","2","0"
"183","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","4","0","0","0","0","0","0","0","4","0"
"184","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","7","0","0","0","0","0","0","0","7","0"
"186","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"188","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"187","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","15","0","0","0","0","0","0","0","15","0"
"185","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","1","0","0","0","0","0","0","0","1","0"
"189","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"191","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","15","0","0","0","0","0","0","0","15","0"
"190","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","18","0","0","0","0","0","0","0","18","0"
"192","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"193","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","15","0","0","0","0","0","0","0","15","0"
"194","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"196","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"195","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"198","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"197","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","13","0","0","0","0","0","0","0","13","0"
"200","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"199","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","7","0","0","0","0","0","0","0","7","0"
"201","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","11","0","0","0","0","0","0","0","11","0"
"202","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","9","0","0","0","0","0","0","0","9","0"
"203","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","13","0","0","0","0","0","0","0","13","0"
"204","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","11","0","0","0","0","0","0","0","11","0"
"205","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","14","0","0","0","0","0","0","0","14","0"
"206","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"207","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"212","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"208","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"209","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"211","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"210","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"213","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"217","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"214","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"219","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"215","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"218","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"216","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"220","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"221","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","15","0","0","0","0","0","0","0","15","0"
"222","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","8","0","0","0","0","0","0","0","8","0"
"223","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","3","0","0","0","0","0","0","0","3","0"
"224","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","21","0","0","0","0","0","0","0","21","0"
"225","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","4","0","0","0","0","0","0","0","4","0"
"226","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"227","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"228","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"229","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"231","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"233","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"232","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"230","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"236","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"234","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"239","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"238","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"235","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"237","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"240","0.5","4","0.08","10","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"241","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","10","0","0","0","0","0","0","0","10","0"
"242","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","23","0","0","0","0","0","0","0","23","0"
"243","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","11","0","0","0","0","0","0","0","11","0"
"246","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","21","0","0","0","0","0","0","0","21","0"
"248","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","17","0","0","0","0","0","0","0","17","0"
"247","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","18","0","0","0","0","0","0","0","18","0"
"245","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","15","0","0","0","0","0","0","0","15","0"
"244","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","5","0","0","0","0","0","0","0","5","0"
"249","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"250","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","19","0","0","0","0","0","0","0","19","0"
"251","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"252","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"253","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"254","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"255","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"257","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"256","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"258","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"259","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"260","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","6","0","0","0","0","0","0","0","6","0"
"261","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","26","0","0","0","0","0","0","0","26","0"
"262","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","23","0","0","0","0","0","0","0","23","0"
"265","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","16","0","0","0","0","0","0","0","16","0"
"264","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","6","0","0","0","0","0","0","0","6","0"
"263","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","23","0","0","0","0","0","0","0","23","0"
"268","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","16","0","0","0","0","0","0","0","16","0"
"266","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"267","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","11","0","0","0","0","0","0","0","11","0"
"269","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","17","0","0","0","0","0","0","0","17","0"
"270","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"272","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"273","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"271","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"274","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"275","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","12","0","0","0","0","0","0","0","12","0"
"276","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"278","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"277","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","11","0","0","0","0","0","0","0","11","0"
"279","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"280","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"281","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","14","0","0","0","0","0","0","0","14","0"
"282","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","19","0","0","0","0","0","0","0","19","0"
"283","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","19","0","0","0","0","0","0","0","19","0"
"284","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","12","0","0","0","0","0","0","0","12","0"
"285","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","5","0","0","0","0","0","0","0","5","0"
"286","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","16","0","0","0","0","0","0","0","16","0"
"287","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"288","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"289","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"290","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"294","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","12","0","0","0","0","0","0","0","12","0"
"293","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"292","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"291","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"297","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"296","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"295","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"298","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"299","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"300","0.5","4","0.08","10","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"301","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","20","0","0","0","0","0","0","0","20","0"
"303","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","0","0","0","0","0","0","0","0","0","0"
"302","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","20","0","0","0","0","0","0","0","20","0"
"304","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","12","0","0","0","0","0","0","0","12","0"
"305","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","21","0","0","0","0","0","0","0","21","0"
"306","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","21","0","0","0","0","0","0","0","21","0"
"307","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","16","0","0","0","0","0","0","0","16","0"
"308","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"309","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"310","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","20","0","0","0","0","0","0","0","20","0"
"311","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"312","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"313","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"314","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"315","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"317","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"316","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"318","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"319","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"320","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0","0.03","1001","8","0","0","0","0","0","0","0","8","0"
"321","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","15","0","0","0","0","0","0","0","15","0"
"325","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"324","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"322","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","7","0","0","0","0","0","0","0","7","0"
"327","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"323","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"326","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","15","0","0","0","0","0","0","0","15","0"
"329","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"328","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"330","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.01","1001","6","0","0","0","0","0","0","0","6","0"
"331","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"332","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"333","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"334","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"335","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"336","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"338","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"337","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"340","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","7","0","0","0","0","0","0","0","7","0"
"339","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"341","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","3","0","0","0","0","0","0","0","3","0"
"342","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"343","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","15","0","0","0","0","0","0","0","15","0"
"344","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","13","0","0","0","0","0","0","0","13","0"
"346","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","12","0","0","0","0","0","0","0","12","0"
"345","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","1","0","0","0","0","0","0","0","1","0"
"347","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"352","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"349","0.5","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","10","0","0","0","0","0","0","0","10","0"
