"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 14:11:01:084 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"4099","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","53","0","0.006135705998245644","522","224","4183","4787","4","40","40","13","0"
"4098","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","40","0","0.009020287997982379","615","264","4037","4752","6","35","35","5","2"
"4129","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","17","0","0.015422269999880722","93","318","823","1013","10","16","16","1","4"
"4100","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","36","0","0.005587223999287794","558","289","5432","6076","12","32","32","4","0"
"4130","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","19","0","0.08432807399979136","99","298","729","914","12","12","12","7","0"
"4131","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","36","0","0.025708011999058034","65","268","690","830","2","28","28","8","7"
"4132","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","27","0","0.10379107799891019","69","291","764","920","5","20","20","7","6"
"4101","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.007493043998666682","819","269","5540","6451","3","37","37","2","3"
"4102","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","42","0","0.018477121998561774","625","261","6283","6992","5","37","37","5","1"
"4104","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","47","0","0.028563387999875456","984","220","6887","7962","3","40","40","7","1"
"4103","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","42","0","0.02667278999702649","1005","256","6468","7569","5","36","36","6","1"
"4134","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","23","0","0.1669736839988345","125","304","704","937","7","17","17","6","8"
"4133","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","31","0","0.10254027199891103","79","288","741","891","4","22","22","9","6"
"4136","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","41","0","0.1483632760012794","70","266","664","810","1","29","29","12","8"
"4135","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","33","0","0.03484480599894124","58","252","686","822","1","23","23","10","5"
"4137","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","37","0","0.008055827999557508","67","282","685","838","3","30","30","7","10"
"4138","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","38","0","0.001234399998238267","50","273","719","835","15","22","22","16","7"
"4139","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","22","0","0.13678212799875467","66","279","782","921","5","18","18","4","4"
"4140","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","15","0","0.08632169399928924","86","297","754","927","30","13","13","2","2"
"4117","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","37","0","0.005287306000893999","173","246","1325","1571","6","25","25","12","0"
"4118","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","35","0","0.004198295997812185","225","264","1990","2294","9","24","24","11","1"
"4119","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","19","0","0.005682565997345179","419","298","2635","3169","18","19","19","0","3"
"4121","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","30","0","0.0018993939972589136","611","284","3514","4237","19","25","25","5","1"
"4120","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","36","0","0.01708162799833146","351","285","2976","3398","1","21","21","15","0"
"4123","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","32","0","0.022370063997698697","699","264","4755","5546","20","24","24","8","0"
"4124","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","54","0","2.4345199854680644E-4","554","205","4710","5358","1","42","42","12","1"
"4122","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","53","0","3.9801599986821756E-4","521","224","3667","4284","4","42","42","11","1"
"4153","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","27","0","0.08091272799969529","94","274","658","833","6","20","20","7","3"
"4154","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","18","0","0.0029098079991713988","99","340","762","953","16","13","13","5","4"
"4155","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","19","0","0.013202435999884354","92","300","736","910","12","16","16","3","5"
"4126","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","58","0","0.022216267999574546","550","216","5661","6288","6","41","41","17","3"
"4125","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","35","0","0.009867019998814897","726","289","6005","6808","6","30","30","5","2"
"4156","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","21","0","0.014568059998401939","86","334","757","934","4","20","20","1","2"
"4127","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","45","0","0.02351792599896907","867","257","6701","7651","5","35","35","10","1"
"4128","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","27","0","0.008296935999770216","1355","260","7356","8872","75","22","22","5","1"
"4158","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","38","0","0.1592738299984089","87","281","729","894","3","24","24","14","11"
"4157","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","15","0","0.015800591999208802","81","309","825","996","11","13","13","2","4"
"4159","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","20","0","0.010060687999360773","112","307","747","951","9","16","16","4","3"
"4160","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","17","0","0.006949642000763978","70","325","736","896","13","14","14","3","4"
"4161","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","30","0","0.016967277999783592","97","323","733","930","9","18","18","12","3"
"4162","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.03339269800125155","74","288","726","887","8","17","17","9","3"
"4164","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","42","0","0.12991260999894472","65","236","670","820","10","31","31","11","5"
"4163","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","13","0","0.0167683400009635","108","327","732","925","10","11","11","2","5"
"4141","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","46","0","0.03036571599828397","126","232","1289","1492","3","33","33","13","4"
"4142","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","38","0","0.007037893997619005","206","266","1850","2158","5","33","33","5","1"
"4143","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","45","0","0.02074209999951382","320","248","2321","2733","8","37","37","8","2"
"4145","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","35","0","0.018869231998078995","398","267","3665","4142","5","32","32","3","4"
"4144","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","42","0","0.014168293999080372","320","247","2908","3333","20","38","38","4","3"
"4146","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","33","0","0.00448826599955332","613","269","4122","4839","15","29","29","4","2"
"4177","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","25","0","0.03063632399747096","73","357","791","944","4","19","19","6","4"
"4147","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.030008066000311473","665","264","4591","5354","18","31","31","8","0"
"4148","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","31","0","0.001423001999250939","756","310","5396","6260","5","28","28","3","0"
"4179","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","32","0","0.08828804999843287","83","251","730","889","11","25","25","7","8"
"4149","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","36","0","0.007395077997586874","885","242","5766","6740","15","31","31","5","2"
"4180","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","28","0","0.01309971799872156","52","281","794","938","26","24","24","4","4"
"4150","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","25","0","0.031097229999376585","956","291","6883","7938","13","24","24","1","0"
