"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"network"
"02/18/2020 17:58:27:771 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"603","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","27","2172.0456208620003","83","265","714","856","2","15","15","12","3"
"601","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","24","2437.916841337998","81","276","700","855","0","14","14","10","3"
"599","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","5","2939.4397572880034","64","328","792","962","54","5","5","0","2"
"602","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","27","2492.7008572220006","85","275","765","928","10","19","19","8","4"
"604","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2440.0011968480007","72","305","782","921","3","13","13","11","6"
"605","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","16","2796.2449424380047","81","313","788","984","46","13","13","3","2"
"607","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","14","2731.0956531780025","79","306","793","965","23","9","9","5","0"
"606","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","22","2512.1288067200044","65","280","712","880","51","12","12","10","4"
"610","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","31","2144.9879032000013","63","253","678","817","7","23","23","8","6"
"611","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","24","2410.7214530540073","89","288","722","882","1","16","16","8","5"
"609","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","12","2864.375530936001","99","354","767","997","51","9","9","3","4"
"608","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","11","3077.781524016003","93","360","829","1035","49","9","9","2","4"
"612","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","27","2309.0713025219984","88","274","732","898","4","17","17","10","4"
"613","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2854.3826808520053","82","354","788","966","28","11","11","1","3"
"614","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","16","2712.926079665998","97","309","753","957","31","10","10","6","3"
"617","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","15","2845.737946916001","98","324","817","994","4","12","12","3","3"
"615","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","23","2585.012442294002","71","311","795","957","26","16","16","7","2"
"619","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","22","2444.3005432020022","96","278","701","859","0","13","13","9","5"
"618","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","12","2635.144429570001","82","331","775","947","28","8","8","4","1"
"620","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","30","2440.0021991640065","80","287","738","890","3","14","14","16","2"
"616","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","9","3095.9531589380003","119","352","803","1018","24","9","9","0","2"
"621","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2757.966966378006","101","339","817","1021","23","4","4","10","1"
"623","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2519.3129300599962","66","336","767","927","11","14","14","11","4"
"622","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","12","2919.1412895720036","66","319","805","968","33","9","9","3","2"
"624","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","25","2184.2316048180046","75","266","688","829","9","13","13","12","2"
"625","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","27","2419.389965416001","118","319","707","921","2","17","17","10","5"
"626","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","20","2400.659041553999","66","289","735","865","11","16","16","4","1"
"628","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","29","2452.4118222579996","93","302","668","842","0","17","17","12","8"
"627","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","11","2752.852488592004","85","315","742","926","36","10","10","1","3"
"631","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","27","2354.4831312060014","76","284","711","857","6","17","17","10","3"
"629","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","13","2448.8419311960015","88","283","684","884","58","10","10","3","2"
"630","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","11","2646.644628402003","83","306","766","950","46","8","8","3","3"
"632","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","8","2716.4793758060023","92","281","753","947","31","7","7","1","0"
"633","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","37","2279.6808791420012","102","268","652","838","5","23","23","14","6"
"634","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","13","2581.3550311540016","112","271","683","892","32","12","12","1","4"
"636","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","21","2789.743042892001","113","248","741","931","6","17","17","4","4"
"635","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","29","2260.9630208740023","70","311","681","843","5","16","16","13","4"
"637","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","8","2746.940828958001","90","341","776","976","55","5","5","3","2"
"638","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","14","2781.37138062","71","316","801","961","16","8","8","6","2"
"640","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","32","2343.0197878060035","96","286","704","889","3","18","18","14","4"
"639","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","8","2837.6468899340043","86","334","753","946","49","8","8","0","4"
"641","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","9","2717.733388636","106","295","746","934","29","9","9","0","2"
"642","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","28","2261.9173245680026","77","283","685","832","0","16","16","12","3"
"644","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","15","2554.6946299400024","82","295","764","920","8","10","10","5","2"
"643","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","23","2489.8754348580014","98","310","696","880","5","17","17","6","7"
"645","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","13","2825.9629040020027","63","337","776","939","50","7","7","6","1"
"649","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2662.1379928640035","122","330","760","965","2","15","15","5","4"
"646","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","19","2465.5820579500046","70","302","754","895","24","12","12","7","6"
"648","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","19","2654.771658042002","103","313","769","962","5","14","14","5","2"
"647","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","10","2852.773909434003","90","329","793","983","27","8","8","2","2"
"651","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","21","2647.2292520959973","115","321","720","915","1","15","15","6","3"
"650","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","17","2572.3989612240002","107","298","755","945","10","13","13","4","1"
"652","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","15","2745.7921499000045","101","333","791","991","14","15","15","0","5"
"653","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2717.4040917859984","75","326","761","955","61","9","9","3","3"
"654","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","22","2834.6965796819986","91","289","805","972","11","14","14","8","5"
"655","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","15","2837.5049711980064","109","328","787","990","28","12","12","3","2"
"656","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","23","2682.3776101460016","65","308","793","951","30","14","14","9","5"
"657","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","30","2507.5503302140014","103","281","707","892","3","18","18","12","4"
"658","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","24","2636.7254943659996","112","308","730","923","6","13","13","11","6"
"659","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","32","2541.890918834","111","318","754","945","1","20","20","12","7"
"660","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","23","2615.124106058006","72","315","767","917","3","16","16","7","4"
"661","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","16","2426.0168637919987","73","299","701","876","35","14","14","2","6"
"665","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","23","2457.968046470004","94","304","742","908","3","17","17","6","2"
"663","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","29","2513.956530352002","90","296","735","905","4","18","18","11","4"
"662","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","8","2957.1747126740015","85","318","741","950","69","8","8","0","3"
"667","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","21","2810.5653320500014","122","313","772","985","2","13","13","8","2"
"668","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","27","2317.656327624004","82","263","687","854","5","15","15","12","6"
"664","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","29","2472.5856190760037","84","296","746","916","3","15","15","14","2"
"669","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","13","2940.4916890220043","87","321","805","1004","51","10","10","3","2"
"666","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","12","2979.2188857160018","94","327","792","1014","56","11","11","1","0"
"673","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","12","2830.613760097999","112","337","783","970","7","9","9","3","2"
"672","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","29","2362.112854240003","87","266","746","892","5","18","18","11","4"
"670","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","18","2780.6506420340015","114","303","728","945","32","16","16","2","1"
"674","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","25","2380.6100714240006","61","292","767","895","0","16","16","9","2"
"671","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2588.1818777420012","93","272","727","916","24","16","16","9","4"
"675","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","36","2356.683353774001","83","250","727","881","0","17","17","19","4"
"676","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","22","2646.009076764001","119","312","738","943","1","19","19","3","3"
"677","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","7","2963.323071872004","109","347","782","993","41","6","6","1","5"
"679","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","19","2525.6558101180035","85","285","731","892","9","16","16","3","3"
"681","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","22","2466.885105708002","61","299","732","870","11","15","15","7","3"
"678","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","16","2852.396177077999","113","318","773","986","27","13","13","3","5"
"680","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","24","2595.0470357620006","81","315","792","956","9","12","12","12","4"
"682","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","23","2637.252434339998","102","285","738","926","12","16","16","7","5"
"686","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","32","2505.932129390003","72","301","753","913","14","22","22","10","6"
"683","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","24","2399.2026803320014","98","294","695","875","3","15","15","9","6"
"684","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","13","2686.121567896002","77","294","742","929","43","12","12","1","2"
"685","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2776.1426741400046","100","328","772","987","38","11","11","1","4"
"690","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","18","2614.415142930006","92","340","734","924","14","13","13","5","3"
"691","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","23","2485.551122973999","84","300","746","908","2","15","15","8","3"
"688","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","17","2593.405016532001","80","302","790","945","11","9","9","8","2"
"687","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","16","2790.3891703080017","68","306","793","961","35","11","11","5","2"
"689","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","16","2883.1472181920008","120","337","804","1023","16","13","13","3","5"
"692","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","24","2663.496066790001","80","291","827","982","4","11","11","13","3"
"697","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","22","2420.0638652860034","103","280","700","878","10","13","13","9","5"
"693","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","10","2940.252030348003","103","329","752","993","68","10","10","0","1"
"696","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","15","2851.130992652006","112","337","781","977","25","12","12","3","4"
"694","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","13","2833.2082607740035","82","342","802","994","37","12","12","1","3"
"698","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","20","2473.0748132460008","86","285","744","908","0","12","12","8","2"
"695","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","15","2976.078599833999","81","320","814","980","21","12","12","3","3"
"700","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","25","2612.8228802720005","82","324","785","957","4","17","17","8","2"
"699","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","17","2664.194593490001","98","292","769","953","11","13","13","4","3"
"701","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","14","2779.4752045560035","85","294","774","965","54","10","10","4","1"
"703","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","21","2507.749329096003","75","305","729","923","49","16","16","5","2"
"702","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","16","2678.411138794002","88","320","764","966","59","10","10","6","2"
"705","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","20","2575.7285988140015","95","313","739","935","25","14","14","6","5"
"707","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","31","2383.0860662159976","97","299","696","882","0","23","23","8","8"
"704","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","16","2780.897717716","63","297","767","925","26","13","13","3","0"
"710","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","14","2808.3200724020016","95","318","814","991","22","9","9","5","3"
"706","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","22","2540.9329431160013","104","294","750","926","2","13","13","9","5"
"708","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","22","2712.0518080420015","107","335","744","962","13","18","18","4","3"
"711","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","19","2573.3370380159995","89","298","721","893","25","14","14","5","4"
"709","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","17","2787.8352779420024","82","342","790","986","42","12","12","5","4"
"713","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","39","2131.352627197999","64","265","667","806","1","24","24","15","6"
"714","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","23","2773.0759356239973","99","342","796","984","4","12","12","11","1"
"715","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","21","2482.20762565","89","286","749","901","2","13","13","8","0"
"712","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","19","2687.699173056004","110","350","777","971","6","12","12","7","2"
"716","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","27","2400.145265638004","77","276","747","903","2","21","21","6","2"
"720","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","29","2327.056010762003","85","258","728","886","4","19","19","10","4"
"721","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","24","2571.6719125540026","102","316","722","909","5","19","19","5","2"
"722","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","24","2711.511289014006","102","282","742","928","9","15","15","9","2"
"718","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","17","2808.312947828","86","347","758","987","67","13","13","4","4"
"723","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","20","2417.2274337819977","106","299","703","890","5","12","12","8","4"
"724","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","23","2365.661276220002","102","330","693","908","12","11","11","12","4"
"719","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","26","2461.9051586300043","71","279","719","864","8","16","16","10","6"
"717","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","7","2903.131641064","56","328","836","992","56","6","6","1","3"
"726","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","17","2804.089394656005","114","321","778","972","22","11","11","6","5"
"725","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","11","2697.1831808140055","62","319","782","940","51","6","6","5","1"
"727","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","32","2332.0731160660043","87","282","686","865","7","21","21","11","8"
"728","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","24","2574.8246984980015","92","302","742","926","13","15","15","9","3"
"729","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","18","2724.1386324980003","106","302","694","896","15","16","16","2","3"
"730","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","19","2743.963231176002","85","323","772","966","39","17","17","2","8"
"732","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","25","2346.034286527999","79","260","701","841","3","14","14","11","4"
"735","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","20","2568.0597159660038","77","310","790","938","3","12","12","8","6"
"737","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","10","2897.3940924900016","113","342","778","978","14","9","9","1","3"
"731","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","14","2860.0747709380007","115","358","782","1013","27","12","12","2","1"
"733","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2866.749099970003","92","340","784","1009","64","11","11","1","4"
"734","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","15","2693.3134236000014","124","307","720","938","23","8","8","7","1"
"738","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","18","2673.637956354003","94","300","749","940","13","14","14","4","4"
"736","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","15","2768.761762826006","74","310","828","975","14","11","11","4","3"
"739","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","17","2590.9267137020047","96","318","781","957","5","12","12","5","2"
"740","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","31","2451.3846667560038","87","289","740","906","0","16","16","15","2"
"741","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","12","2821.2304170540056","94","309","764","974","72","9","9","3","3"
"742","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","28","2383.004904900005","89","311","675","876","39","16","16","12","5"
"743","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","25","2394.569922870002","78","285","755","896","13","13","13","12","3"
"745","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","26","2423.732196198001","112","296","704","894","8","14","14","12","4"
"746","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","true","1000","15","2837.646219438003","120","321","771","970","7","8","8","7","3"
"747","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","21","2373.742561742","90","297","745","910","4","15","15","6","5"
"744","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","false","1000","23","2774.1257466660018","68","292","804","955","10","20","20","3","7"
"748","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","4","48","0.3","0.3","0.03","true","false","true","true","1000","29","2348.5836523520047","65","267","763","898","1","18","18","11","3"
"749","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","false","1000","22","2418.4456335100012","93","309","730","916","41","14","14","8","6"
"750","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","2","48","0.3","0.3","0.03","true","false","true","false","1000","25","2794.0502198100044","58","336","843","1008","35","18","18","7","4"
"751","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","false","1000","20","2650.5669472380036","134","317","756","978","12","11","11","9","5"
"753","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","0.3","0.03","true","false","true","true","1000","34","2170.712119782001","56","243","641","761","12","16","16","18","1"
"755","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","3","48","0.3","0.3","0.03","true","false","true","true","1000","30","2452.4647565220052","91","299","702","880","1","17","17","13","4"
