"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance2"
"06/10/2020 21:29:52:106 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalOptOpen","totalLackMotivation","totalInsufBoost","totalNoSolution","totalAlreadyAdapted","totalNonEligibleDisasterOpt","totalDisasterOpts","totalUtilizedDisasterOpts","totalUtilizedOpts","totalNeededOpts","sufficientCap","totalUtilized","totalOrgOpts","totalUtilizedOrgOpt"
"838","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.968989115958","0.031010884027535823","9458","4749","838","42","3721","82","794","1","26","26","17","0","8729","25"
"836","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.948171891958","0.051828108012750285","7275","3853","292","15","3047","38","788","2","30","30","15","0","6528","28"
"837","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.977447419962","0.022552580024859825","8387","4433","630","11","3194","85","745","2","34","34","12","0","7693","32"
"839","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.98030053999","0.01969946001049161","10565","5579","878","19","3965","94","799","0","30","30","12","0","9841","30"
"841","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.248274991965","0.7517250080448168","1853","880","81","4","806","53","783","10","29","29","17","0","1079","19"
"842","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.975329567978","0.02467043202385666","2948","1728","225","7","871","94","811","4","23","23","12","0","2152","19"
"840","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.96195859998","0.03804140000018119","11602","5888","801","12","4792","79","836","0","30","30","18","0","10843","30"
"843","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.963631171971","0.036368827992608654","4075","2314","276","10","1382","73","810","2","20","20","18","0","3283","18"
"844","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.964563615968","0.035436384018663336","5069","2566","471","9","1907","88","802","3","28","28","13","0","4300","25"
"845","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.978434924005","0.021565076014910645","6299","2894","410","15","2871","71","817","1","38","38","11","0","5512","37"
"846","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.999465343955","5.346560153531854E-4","7271","3520","482","13","3178","51","807","1","27","27","20","0","6507","26"
"849","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.991611319982","0.00838868004393234","10601","5112","831","18","4500","105","823","4","35","35","14","0","9870","31"
"847","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.97833721997","0.02166278002269184","8297","4554","676","20","2943","77","784","2","27","27","12","0","7578","25"
"848","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.967502911986","0.03249708801873297","9408","5406","289","11","3648","30","798","1","24","24","22","0","8682","23"
"851","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.811998843978","0.1880011560192325","1920","750","88","4","965","78","821","8","35","35","21","0","1103","27"
"850","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.986851079973","0.01314892000418455","11527","6374","597","15","4460","55","788","0","26","26","17","0","10825","26"
"852","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.99265541199","0.007344588037526023","3001","1486","101","4","1328","63","815","5","19","19","33","0","2199","14"
"853","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.991384775958","0.008615224000450894","4035","1767","263","10","1872","94","803","3","29","29","23","0","3257","26"
"854","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.959985731977","0.04001426801678942","5181","2763","546","15","1689","135","831","2","33","33","5","0","4380","31"
"855","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.970112795978","0.0298872040400342","6177","3140","625","10","2277","91","764","1","34","34","7","0","5443","33"
"856","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.96223860397","0.03776139601513151","7203","3649","357","16","3103","50","797","1","28","28","21","0","6457","27"
"857","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.939564071989","0.06043592801540676","8276","4603","451","8","3122","60","820","1","32","32","13","0","7516","32"
"861","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.799548271965","0.2004517280300071","1888","727","139","12","880","98","823","6","32","32","18","0","1070","26"
"858","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.985601059976","0.014398940014941797","9400","4673","613","15","4000","61","781","1","38","38","12","0","8693","37"
"859","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.948512935962","0.05148706402349479","10594","4769","873","17","4823","80","801","1","32","32","20","0","9863","31"
"860","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.997056159968","0.0029438400179842006","11682","6148","1030","27","4353","94","823","1","30","30","12","0","10937","29"
"862","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.988624995975","0.011375004038358671","2996","1378","214","2","1287","82","774","5","33","33","12","0","2235","28"
"863","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.995064227998","0.004935772038326736","4126","1980","163","8","1900","46","854","3","29","29","22","0","3289","26"
"864","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.967272707963","0.032727292018952525","5154","2360","249","7","2453","50","792","2","35","35","19","0","4395","33"
"866","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.994705027977","0.005294972018901056","7224","3715","670","25","2697","88","754","1","29","29","16","0","6516","28"
"865","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.956740683969","0.0432593160215502","6221","3411","527","11","2162","82","861","3","28","28","11","0","5398","25"
"868","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.992831875968","0.007168124021287525","9420","4980","447","16","3902","46","760","6","29","29","21","0","8720","23"
"871","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.952884171957","0.047115828021010664","1977","866","148","9","808","120","868","7","26","26","22","0","1121","19"
"867","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.952145307954","0.047854692029261514","8443","4515","637","17","3161","78","847","2","35","35","7","0","7651","33"
"869","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.940064083974","0.05993591599820647","10585","5215","1212","21","4003","112","846","1","22","22","23","0","9808","21"
"872","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.938531343994","0.061468656024578294","2957","1389","291","7","1129","115","813","2","26","26","16","0","2163","24"
"870","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.981382695949","0.018617304037476856","11630","6733","265","19","4559","26","833","0","28","28","16","0","10891","28"
"873","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.971099339984","0.028900660023792213","4150","1759","313","11","1937","94","839","4","36","36","13","0","3341","32"
"874","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.969463315989","0.03053668402836518","5069","2575","284","9","2100","74","767","1","27","27","19","0","4338","26"
"875","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.95494610797","0.04505389201034937","6124","3191","457","11","2355","79","803","0","31","31","15","0","5360","31"
"876","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.997545019974","0.002454980042728039","7140","3600","796","12","2586","121","809","2","25","25","14","0","6392","23"
"877","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.99034585997","0.009654140033736436","8517","3915","549","18","3933","66","809","3","36","36","15","0","7772","33"
"878","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.976116199978","0.02388380002191548","9446","4123","728","11","4464","77","810","3","43","43","10","0","8687","40"
"879","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.981624955964","0.018375044028533072","10510","5189","347","14","4886","42","780","2","32","32","18","0","9788","31"
"880","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.97474019997","0.025259800011829814","11597","6194","1048","14","4223","88","821","2","30","30","17","0","10849","28"
"881","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.516423511956","0.48357648803403297","1942","896","116","3","796","108","848","6","23","23","22","0","1096","17"
"882","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.99564132796","0.004358672048886625","2956","1280","260","16","1267","99","796","8","34","34","16","0","2176","26"
"883","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","58","10658.971217487986","0.028782512030009144","4050","1580","257","12","2085","80","813","3","36","36","22","0","3263","33"
"884","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.986809611984","0.013190388020442256","5166","2703","431","18","1899","89","819","4","26","26","14","0","4373","22"
"885","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.93863925998","0.06136074002979219","6271","3007","281","28","2881","42","830","0","32","32","21","0","5480","32"
"886","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.974365067985","0.025634932018735235","7305","3673","541","7","2966","87","786","3","31","31","15","0","6557","28"
"887","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.993921939986","0.006078060034916621","8207","3882","518","15","3703","59","851","2","30","30","22","0","7417","28"
"889","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.969049151992","0.030950848024428268","10465","6415","695","28","3239","65","773","2","23","23","15","0","9761","21"
"888","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.949867059957","0.050132940008436044","9588","4489","740","17","4236","72","794","3","34","34","16","0","8864","31"
"891","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10657.74712186798","1.2528781320147524","1925","907","115","6","768","102","799","7","27","27","22","0","1136","20"
"890","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.960415843956","0.03958415601566756","11545","5668","945","19","4802","90","833","2","21","21","30","0","10791","19"
"892","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.980060259977","0.019939740016972518","2934","1450","183","7","1163","100","812","5","31","31","18","0","2136","26"
"893","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.995669771972","0.004330228021280913","4009","1980","348","10","1528","116","794","1","27","27","18","0","3240","26"
"895","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.93978978399","0.060210216008291795","6203","3304","513","8","2262","90","807","1","26","26","15","0","5436","25"
"894","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.951554535985","0.0484454640188372","5131","2492","410","10","2095","95","774","2","29","29","15","0","4396","27"
"898","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.991920576002","0.008079424018132553","9381","4262","1037","19","3918","108","784","1","37","37","12","0","8647","36"
"896","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","10658.947041259975","0.052958740011932015","7215","3470","195","11","3485","22","850","4","32","32","23","0","6426","28"
"899","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.98773854397","0.012261456015250527","10523","5100","1087","15","4201","85","794","1","35","35","9","0","9794","34"
"897","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.99714313599","0.0028568640228727737","8259","4431","406","10","3335","49","803","2","28","28","18","0","7524","26"
"901","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.166251747956","0.833748252031004","1919","824","121","2","863","83","855","9","26","26","24","0","1069","17"
"902","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","64","10658.977665303977","0.0223346959941928","2968","1077","115","5","1675","53","816","7","43","43","21","0","2165","36"
"900","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.99555436397","0.004445636013968635","11636","6494","728","21","4303","58","814","0","32","32","12","0","10906","32"
"903","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","59","10658.99273283197","0.007267168016221959","4011","1816","67","1","2065","26","807","5","36","36","23","0","3227","31"
"904","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.968301551973","0.03169844802026134","5142","2732","260","10","2057","52","805","3","31","31","18","0","4368","28"
"905","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.968707459975","0.031292540041045314","6243","3569","465","9","2087","90","769","3","23","23","13","0","5511","21"
"906","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","59","10658.98537153597","0.014628464028298538","7320","3108","221","18","3906","23","760","1","44","44","15","0","6609","43"
"907","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.94044624398","0.05955375603713975","8337","3833","587","16","3796","71","791","1","34","34","20","0","7607","33"
"908","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.957020939995","0.04297906001737761","9448","4762","688","22","3854","94","784","1","28","28","16","0","8718","28"
"911","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.433118123972","0.5668818760145822","1800","818","103","5","767","82","771","8","25","25","19","0","1040","17"
"909","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.953277623983","0.046722376020833956","10420","5921","529","18","3881","49","783","2","22","22","20","0","9701","20"
"910","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.98601997197","0.013980028023940605","11373","6161","547","22","4550","65","858","0","28","28","17","0","10595","28"
"912","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.973237563976","0.026762436030199677","2904","1352","217","8","1203","95","754","6","29","29","15","0","2164","23"
"913","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.93969049996","0.06030950003010682","4027","1804","450","7","1626","110","770","5","30","30","15","0","3282","25"
"914","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.968808507969","0.03119149201550453","5144","2469","439","17","2114","75","748","2","30","30","15","0","4424","29"
"915","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.97046233998","0.029537660015646505","6188","3220","296","16","2583","39","781","5","34","34","14","0","5435","29"
"916","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.969947411966","0.03005258799534083","7191","3412","610","10","3036","88","796","3","35","35","14","0","6444","32"
"918","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.955660307962","0.04433969203230337","9593","5081","834","20","3534","97","807","0","27","27","14","0","8850","27"
"917","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.990518807994","0.009481192037770647","8366","4204","624","38","3403","71","774","2","26","26","18","0","7651","24"
"919","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.956333035967","0.043666964044983825","10429","5334","744","10","4230","80","779","0","31","31","22","0","9725","31"
"920","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.956644339967","0.04335566001614666","11447","5479","1210","17","4606","102","774","1","33","33","12","0","10740","32"
"922","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","10658.944738799977","0.05526120004783541","3011","1346","154","11","1416","51","810","6","33","33","20","0","2217","27"
"921","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.634782567975","0.36521743202180534","1964","984","76","8","820","54","825","6","22","22","27","0","1153","16"
"923","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.99784325996","0.002156740036657112","4127","2029","364","7","1582","117","846","2","28","28","19","0","3307","26"
"924","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.978534575981","0.02146542402182572","5052","2647","554","16","1687","122","801","1","26","26","14","0","4286","25"
"925","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","54","10658.955397411986","0.044602588016557476","6156","2856","334","11","2862","60","821","4","33","33","21","0","5383","30"
"926","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.942278339984","0.0577216600312509","7288","3349","718","18","3062","106","859","3","35","35","12","0","6473","33"
"927","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.965915247976","0.03408475201989969","8195","3690","861","17","3489","109","786","3","29","29","21","0","7460","27"
"928","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.986249359989","0.013750640014178472","9491","5197","828","40","3294","105","800","1","27","27","10","0","8749","26"
"931","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.756347447974","0.24365255203100888","1890","1036","79","7","696","54","826","4","18","18","22","0","1074","14"
"929","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.971832667996","0.028167332012712265","10500","5091","1029","12","4226","106","795","1","36","36","9","0","9777","35"
"932","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.99254578398","0.007454216030110317","2939","1247","182","4","1392","81","779","4","33","33","16","0","2177","29"
"930","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","51","10658.973684631985","0.02631536802389034","11748","5511","660","17","5472","61","840","0","27","27","24","0","11000","27"
"933","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.956864735974","0.04313526402750956","4079","2094","348","8","1499","103","831","3","27","27","15","0","3275","24"
"934","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","10658.949072131982","0.050927868022707656","5192","2542","419","10","2097","91","814","3","33","33","14","0","4414","30"
"935","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.994676631957","0.005323368036136422","6089","3094","438","10","2440","75","761","0","32","32","14","0","5360","32"
"936","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.969544839973","0.030455160018933114","7287","3108","547","11","3490","92","835","1","39","39","17","0","6504","38"
"937","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","59","10658.966506679975","0.033493320011368954","8164","3605","552","6","3890","76","782","1","35","35","24","0","7434","34"
"939","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.946072259974","0.053927740034639626","10621","5314","525","21","4685","42","852","0","34","34","15","0","9853","34"
"938","0.52","4","10","0.3","4","4","1000","1","0.08","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.99008396397","0.009916036026345942","9512","5237","419","18","3772","39","827","4","27","27","19","0","8742","23"
"940","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.980948551996","0.019051448025509288","11763","6482","944","27","4203","80","840","2","27","27","13","0","10999","25"
"941","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.201180583977","0.7988194160491924","1897","751","94","7","940","74","803","5","31","31","30","0","1102","26"
"942","0.52","4","10","0.3","4","4","1000","1","0.02","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","10658.964576959985","0.03542304002349894","3006","1126","163","5","1614","72","842","1","26","26","31","0","2179","25"
"943","0.52","4","10","0.3","4","4","1000","1","0.03","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.93806523198","0.06193476802345721","4089","1721","342","6","1883","106","792","0","31","31","19","0","3327","31"
"944","0.52","4","10","0.3","4","4","1000","1","0.04","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.947466191985","0.05253380803417507","5098","2845","282","8","1881","58","776","1","24","24","16","0","4345","23"
"945","0.52","4","10","0.3","4","4","1000","1","0.05","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.949729839984","0.050270160039890044","6201","3286","403","11","2394","82","811","0","25","25","23","0","5435","25"
"946","0.52","4","10","0.3","4","4","1000","1","0.06","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.950218071963","0.049781928046973345","7272","3611","642","12","2869","102","798","2","36","36","9","0","6530","34"
"947","0.52","4","10","0.3","4","4","1000","1","0.07","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.953885599962","0.046114400029089175","8377","4256","853","15","3127","97","757","2","29","29","15","0","7669","27"
"949","0.52","4","10","0.3","4","4","1000","1","0.09","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","49","10658.955075119984","0.0449248800360591","10496","4763","884","20","4682","112","844","1","35","35","14","0","9735","34"
