"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayMemory"
"06/10/2020 21:56:16:729 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding"
"2627","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","9483.087177447998"
"2626","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.959972595982"
"2625","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","7966.061979712003"
"2622","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.98368501198"
"2628","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.969382747951"
"2629","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.632913587977"
"2592","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.97206388799"
"2630","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.955865307977"
"2633","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","7562.5151481799985"
"2634","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.963371731978"
"2599","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.997185507968"
"2635","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","9306.763313279997"
"2636","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.974921599949"
"2600","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.949547963994"
"2637","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10101.61490985998"
"2607","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.987005103974"
"2642","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.974934143966"
"2638","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.936722691975"
"2641","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","85","8141.2096102959995"
"2643","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","88","9140.57523209598"
"2644","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","80","10658.978332535959"
"2608","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.948768355987"
"2649","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","65","7965.865017955994"
"2645","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","85","10228.828491611972"
"2650","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","72","10658.981967591972"
"2646","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","84","10658.969516535966"
"2651","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","82","9329.233769031993"
"2652","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","67","10658.981537691949"
"2615","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.377552411963"
"2653","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","74","10583.390521607997"
"2657","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","7627.954680655998"
"2623","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.278459351966"
"2616","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.959550683972"
"2654","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","73","10658.94583094398"
"2658","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","76","10658.972239139972"
"2659","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","83","8950.028573784002"
"2660","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","60","10658.936631015968"
"2665","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","55","8586.521438231997"
"2661","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","62","10585.725113247967"
"2624","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.98539079997"
"2631","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","31","10658.959030499958"
"2662","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","69","10658.994444091963"
"2666","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.960761767967"
"2667","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","9343.761709272005"
"2668","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.991974047989"
"2632","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.998342363955"
"2673","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","53","7526.263414000003"
"2669","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","81","10657.70830472396"
"2670","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","10658.94667241998"
"2675","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","57","9036.925026255987"
"2639","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.315193019944"
"2674","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","60","10658.941152623982"
"2676","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","63","10658.959018263968"
"2681","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","8241.034595455998"
"2677","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10657.460134903953"
"2682","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.98042530798"
"2640","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.943430979996"
"2683","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","8820.089267200003"
"2678","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.938984603978"
"2684","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.98406310796"
"2647","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","95","10658.605181531959"
"2685","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.703484147974"
"2648","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","89","10658.939950611993"
"2655","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10657.81387792797"
"2689","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","47","8143.460747264004"
"2686","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10658.97451323597"
"2690","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.974306031962"
"2692","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.944098579977"
"2691","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","9398.533262395995"
"2698","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.975827563967"
"2697","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","7793.645731760003"
"2656","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","82","10658.969451471983"
"2693","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.01360968399"
"2699","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10142.147902311965"
"2663","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.959674623995"
"2694","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.977084683964"
"2700","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","42","10658.943874299983"
"2664","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","79","10658.964940699974"
