"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 23:18:36:796 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","reduceWindows","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"107","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","56","5299.872814140006","0.1271858599942277","77","183","1163","1326","4","47","47","9","6"
"111","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","40","2552.2552169519995","2747.7447830480037","14","290","352","460","7","32","32","8","23"
"110","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","62","5299.949721960008","0.050278039996529245","72","190","1503","1658","1","54","54","8","2"
"112","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","37","3445.718339012002","1854.2816609879965","17","278","491","591","3","30","30","7","12"
"113","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","51","3939.7861431480032","1360.2138568519945","36","248","568","703","0","44","44","7","10"
"114","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","57","4666.662817980003","633.3371820200007","17","219","737","838","3","53","53","4","10"
"115","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","48","5299.998502611999","0.0014973879945312518","40","224","890","1012","1","45","45","3","7"
"117","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","58","5299.937894552005","0.06210544798278139","78","215","1055","1224","6","53","53","5","5"
"116","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","65","5299.5582233640025","0.44177663599924966","41","221","905","1039","1","55","55","10","11"
"118","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","58","5299.794759823997","0.20524017599830158","55","200","1196","1335","2","51","51","7","3"
"124","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","43","4198.041499048009","1101.9585009519956","40","273","627","752","0","39","39","4","7"
"120","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","54","5299.985594132005","0.014405867994493171","92","207","1466","1635","6","48","48","6","8"
"119","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","62","5299.986444824004","0.01355517599353151","85","198","1272","1438","1","51","51","11","6"
"121","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","58","5299.8556780120025","0.14432198799119478","103","205","1535","1723","5","46","46","12","5"
"123","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","43","3694.514410187999","1605.4855898119977","26","311","535","673","10","37","37","6","15"
"125","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","58","4514.051005200001","785.9489947999963","14","245","711","810","4","47","47","11","10"
"126","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","60","5162.148353911999","137.85164608799286","46","233","805","938","0","48","48","12","9"
"127","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","61","5299.908884700002","0.09111530000038037","37","209","961","1082","6","56","56","5","9"
"122","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","36","2618.220004799999","2681.7799951999973","16","261","382","474","4","31","31","5","14"
"131","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","59","5299.990627304008","0.009372695994231961","88","222","1399","1577","4","53","53","6","3"
"129","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","61","5299.758395740011","0.2416042599912167","97","223","1136","1333","0","55","55","6","6"
"130","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","72","5299.97826023999","0.02173976000455191","82","210","1233","1396","0","51","51","21","3"
"132","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","59","5299.944440212002","0.05555978799392136","111","238","1612","1822","7","53","53","6","3"
"128","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","63","5299.948774548006","0.051225451996646854","60","227","1020","1173","4","52","52","11","9"
"133","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","48","2332.0271743079998","2967.9728256919943","25","267","327","431","0","33","33","15","17"
"136","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","66","4366.088611308","933.9113886919995","24","241","702","821","6","53","53","13","6"
"134","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","57","2931.410991752007","2368.5890082479928","25","255","453","570","4","42","42","15","15"
"137","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","49","5299.912975739999","0.08702425999064767","61","245","885","1033","4","42","42","7","5"
"135","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","61","3819.66935252","1480.330647480003","31","208","579","688","3","49","49","12","8"
"138","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","48","5299.815478323999","0.18452167599500324","34","260","1129","1240","4","41","41","7","7"
"140","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","63","5299.990093648003","0.009906351999098284","48","224","1256","1393","0","51","51","12","5"
"139","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","49","5299.928682823998","0.07131717599969711","79","262","1109","1276","1","45","45","4","5"
"141","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","59","5299.888773772005","0.1112262279935523","93","219","1334","1518","0","49","49","10","1"
"142","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","56","5299.947744616005","0.052255383989506576","116","213","1489","1693","6","50","50","6","4"
"144","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","28","2629.4813585280026","2670.518641471997","28","286","356","471","2","22","22","6","12"
"143","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","61","5299.997312743994","0.0026872560002555446","112","181","1467","1664","2","53","53","8","7"
"146","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","44","3817.8215163560017","1482.178483643991","26","283","590","705","4","33","33","11","12"
"145","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","39","3213.526596444001","2086.473403555999","36","272","465","594","10","33","33","6","9"
"151","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","60","5299.799190288008","0.2008097119931751","57","211","1208","1338","0","51","51","9","10"
"149","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","56","5299.997145252","0.0028547479882359283","59","252","981","1125","2","48","48","8","11"
"147","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","49","5011.313220952002","288.68677904799995","34","257","777","892","4","38","38","11","8"
"148","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","54","5299.823588512008","0.1764114879951073","54","244","879","1007","0","47","47","7","7"
"150","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","56","5299.968032539997","0.031967459993637704","67","225","1101","1264","13","51","51","5","8"
"152","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","67","5299.986155032","0.013844968002507674","65","204","1296","1439","2","47","47","20","5"
"156","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","42","3580.8443275560026","1719.155672444001","34","306","515","642","3","37","37","5","17"
"153","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","61","5299.944062243998","0.055937755999747374","73","203","1449","1597","0","48","48","13","5"
"154","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","59","5299.984175292008","0.015824707995739207","133","232","1598","1829","4","54","54","5","7"
"155","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","40","2401.782936436002","2898.217063563991","13","272","345","436","1","28","28","12","11"
"158","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","57","4654.946224892007","645.0537751079898","36","233","717","835","4","43","43","14","4"
"157","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","39","4265.812940256002","1034.187059743999","34","270","665","774","14","31","31","8","9"
"159","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","54","5145.3258903080105","154.67410969198997","59","211","823","968","3","44","44","10","6"
"160","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","48","5299.993018704007","0.006981295992132708","45","220","968","1087","2","40","40","8","10"
"161","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","56","5299.9613417000055","0.03865829998702042","57","227","1144","1281","1","49","49","7","8"
"162","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","60","5299.850820288006","0.14917971199612534","42","216","1185","1319","9","51","51","9","6"
"164","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","56","5299.976217267997","0.02378273199714842","83","292","1535","1720","2","49","49","7","8"
"163","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","59","5299.895376384013","0.10462361599091619","84","181","1323","1491","3","54","54","5","4"
"165","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","63","5299.9526374880115","0.047362511990914236","93","213","1450","1627","2","55","55","8","5"
"166","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","38","2237.484617903998","3062.515382095997","11","278","351","446","1","22","22","16","13"
"167","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","45","3161.55202794","2138.44797206","25","282","470","585","4","38","38","7","17"
"168","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","50","3645.7613108400024","1654.2386891600013","24","218","568","678","1","41","41","9","9"
"169","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","47","4423.4639370520035","876.5360629479957","59","212","702","838","1","36","36","11","4"
"170","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","52","5299.999408415996","5.915839986201377E-4","49","229","838","979","6","51","51","1","6"
"171","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","53","5299.890281155996","0.10971884399987175","64","254","979","1137","6","42","42","11","3"
"172","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","58","5299.947820752001","0.052179247991698485","77","225","1079","1244","4","42","42","16","2"
"173","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","59","5299.619381964006","0.38061803598968336","40","184","1212","1324","2","49","49","10","5"
"174","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","64","5299.969321588008","0.030678411993421584","75","198","1303","1462","0","50","50","14","5"
