"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:28:45:655 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"355","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","27","3009.6618803704796","515","281","3696","4298","16","26","26","1","0"
"358","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","4189.352270472623","732","225","4764","5591","10","36","36","12","1"
"356","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","3221.649858359874","638","256","3701","4434","4","36","36","9","1"
"359","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","4272.022500756666","854","240","5584","6542","3","39","39","1","1"
"357","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","3685.1503130550886","644","258","4578","5322","17","29","29","7","1"
"361","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2551.411642549686","422","284","2903","3492","90","33","33","7","0"
"360","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","5255.949914550295","954","281","6465","7513","17","29","29","6","1"
"362","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","1790.3276435607318","259","222","1911","2273","20","30","30","4","0"
"363","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","2295.620624654373","349","273","2382","2822","7","29","29","7","1"
"364","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2744.5269031907433","456","256","2974","3513","4","31","31","6","0"
"365","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2641.119323886544","460","238","3450","3995","7","29","29","11","2"
"366","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","2692.512210549606","478","260","4243","4801","2","28","28","9","2"
"369","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","4119.858999575266","807","239","5335","6239","2","37","37","9","2"
"367","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","4315.849037326985","731","270","4765","5586","11","30","30","2","2"
"368","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","3107.3755393791894","623","229","4758","5467","8","38","38","12","1"
"370","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","4810.493705919939","819","255","6019","6931","4","32","32","13","1"
"371","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","2417.596536026072","397","255","2742","3331","96","40","40","5","2"
"372","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","2044.7970682824018","306","270","1906","2323","18","26","26","5","2"
"374","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","1959.2578588655733","343","289","3046","3483","5","33","33","7","1"
"373","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","2096.113682061722","328","289","2350","2771","0","34","34","4","1"
"376","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","2137.5558564544813","382","212","3874","4333","3","44","44","11","0"
"375","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","3598.2979606546282","652","264","3533","4276","10","28","28","5","1"
"379","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","5039.022332234097","954","266","5412","6467","5","39","39","5","1"
"377","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","4309.597430530576","795","278","4572","5487","30","33","33","6","1"
"378","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","4265.983840891772","800","283","5148","6046","7","34","34","3","1"
"382","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","1513.064370092849","250","278","1943","2282","2","29","29","6","2"
"381","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","48","2880.7694136117075","516","234","2534","3249","91","45","45","3","1"
"380","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","4887.8807664297765","832","217","6091","7021","16","37","37","5","1"
"383","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","50","1607.566663297623","306","230","2190","2563","0","34","34","16","3"
"386","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","3746.29471517764","633","261","3967","4698","13","31","31","8","2"
"384","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","42","2627.250515690946","446","273","2787","3362","30","40","40","2","0"
"385","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","2890.6680815014515","495","284","3663","4257","8","31","31","4","1"
"387","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","35","3987.932626813512","709","285","4811","5617","12","32","32","3","0"
"389","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","41","3223.871651389589","615","233","5868","6553","8","33","33","8","1"
"388","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","5119.680730565274","903","291","5267","6257","3","28","28","3","1"
"391","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","2232.515772861211","399","232","2370","2982","117","40","40","11","1"
"390","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","5175.105332411706","893","265","6207","7192","2","36","36","8","2"
"392","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","1444.1801561777725","219","239","1752","2044","4","31","31","15","3"
"393","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","33","2036.6198125389876","371","271","2481","2950","16","22","22","11","0"
"394","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","3164.2227883992605","490","251","2950","3546","9","27","27","4","5"
"396","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","34","3250.7493793013655","554","298","4140","4794","20","33","33","1","2"
"397","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","4512.509708127304","824","261","4545","5463","12","29","29","7","1"
"395","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","2726.2145876725867","466","242","3462","4027","3","40","40","3","1"
"398","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","55","2850.7973038443915","573","236","4700","5372","2","39","39","16","4"
"399","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","3782.139597812611","687","246","5556","6326","4","34","34","10","1"
"401","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","26","3408.62459204052","540","324","2859","3616","114","21","21","5","1"
"402","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","1551.2516490035694","245","234","1900","2216","3","27","27","9","2"
"400","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","25","6415.812232842173","1086","287","6667","7842","10","24","24","1","0"
"403","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","2145.523577880873","375","256","2454","2919","10","27","27","3","1"
"404","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","40","2407.219126050601","389","251","2944","3431","16","32","32","8","1"
"405","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","45","2358.985067711822","430","255","3523","4049","7","36","36","9","0"
"406","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","2404.5935584688104","456","229","3914","4438","3","36","36","10","1"
"407","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","51","2941.600972593516","523","215","4338","4938","2","44","44","7","1"
"408","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","28","4874.43198628838","811","261","5418","6321","4","26","26","2","1"
"410","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","3642.6556374516867","748","256","6137","6970","2","39","39","5","2"
"409","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","49","3438.0864466732005","678","256","5358","6220","94","42","42","7","3"
"413","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","46","1956.411027469623","300","243","2357","2739","1","36","36","10","2"
"411","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","37","3003.199213104992","488","267","2694","3371","101","32","32","5","0"
"412","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","1761.3792447064213","286","280","1919","2296","7","25","25","5","2"
"414","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","32","2160.305745508443","412","276","3139","3636","15","28","28","4","1"
"415","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","2433.446063364422","423","252","3523","4047","35","26","26","12","1"
"417","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","4359.493752710488","787","250","4280","5169","8","36","36","7","3"
"418","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","44","3493.677760757557","643","273","4893","5651","35","37","37","7","4"
"416","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","3037.592274429957","586","321","4216","4891","9","26","26","4","3"
"419","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","38","4302.911019675893","907","242","5636","6631","8","32","32","6","2"
"420","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","30","5672.901988567379","933","274","6613","7645","27","28","28","2","2"
"421","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","52","2362.5009930926703","385","217","2521","3083","87","48","48","4","1"
"422","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","31","2020.2610162412764","306","298","1845","2264","15","26","26","5","0"
"423","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","36","1426.47698189133","256","266","2577","2916","15","28","28","8","2"
"425","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","39","3047.3976911820296","500","254","3466","4058","12","34","34","5","0"
"427","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","1001","43","3830.520122711747","668","261","4478","5241","8","35","35","8","0"
