2113,"Regional Transit Service, Inc. and Lift Line, Inc.",0.47762784,northeast,36055,6,0.026315789,0.59,NY,New York,FTA Region2,14,0.125,TRUE,0.018421052,5.272772787,5.363772856,4.38852538,0.134615385,0.006578947
4130,Macon-Bibb County Transit Authority,-1.164734866,south,13021,6,0.026315789,0.53,GA,Georgia,FTA Region4,13,0.107,TRUE,0.021491228,5.283875734,5.368817764,4.843288038,0.125,0.006578947
4138,Gwinnett County Board of Commissioners,-0.567078875,south,13135,6,0.026315789,0.53,GA,Georgia,FTA Region4,13,0.107,TRUE,0.012280702,5.290189258,5.407017404,4.767113752,0.125,0.006578947
8005,Mountain Metropolitan Transit,-0.508453009,west,8041,6,0.026315789,0.86,CO,Colorado,FTA Region8,12,0.067,TRUE,0.042982456,5.289349665,5.345405058,5.226115512,0.115384615,0.006578947
7001,StarTran,-0.748864853,midwest,31109,6,0.026315789,0.73,NE,Nebraska,FTA Region7,12,0.12,TRUE,0.051666666,5.277663821,5.324977941,4.442070059,0.115384615,0.006578947
9087,Santa Maria Area Transit,-1.187325542,west,6083,6,0.026315789,0.7,CA,California,FTA Region9,11,0.067,TRUE,0.024561403,5.291673874,5.475803444,4.391259831,0.105769231,0.006578947
21,Whatcom Transportation Authority,-0.253651406,west,53073,6,0.026315789,0.74,WA,Washington,FTA Region10,10,0.067,TRUE,0.040526316,5.309571056,5.396531195,4.807291903,0.096153846,0.006578947
8006,Denver Regional Transportation District,1.847711937,west,8031,6,0.026315789,0.86,CO,Colorado,FTA Region8,10,0.067,TRUE,0.033157895,5.294498271,5.365643369,4.767014954,0.096153846,0.006578947
8011,Transfort,-0.898317413,west,8069,6,0.026315789,0.86,CO,Colorado,FTA Region8,10,0.067,TRUE,0.034210526,5.282225053,5.350314002,4.68057815,0.096153846,0.006578947
9001,Regional Transportation Commission of Washoe County,-0.056247633,west,32031,6,0.026315789,0.53,NV,Nevada,FTA Region9,9,0.067,TRUE,0,5.283957313,5.685134972,4.759896556,0.086538462,0.006578947
9147,City of Los Angeles Department of Transportation,0.52060753,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,8,0.067,TRUE,0.02118421,5.280454694,5.466163034,4.719548932,0.076923077,0.006578947
4087,Durham Area Transit Authority,-0.301539909,south,37063,6,0.026315789,0.63,NC,North Carolina,FTA Region4,8,0.107,TRUE,0.009210526,5.283681952,5.514200911,4.905042676,0.076923077,0.006578947
9003,San Francisco Bay Area Rapid Transit District,1.970242279,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,7,0.067,TRUE,0.027631579,5.274842613,5.413444061,5.048986589,0.067307692,0.006578947
9171,Santa Clarita Transit,-0.307757119,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,7,0.067,TRUE,0.036666667,5.285238583,5.385960086,4.548897392,0.067307692,0.006578947
5096,City of Waukesha Transit Commission,-0.893377488,midwest,55133,6,0.026315789,0.7,WI,Wisconsin,FTA Region5,7,0.12,TRUE,0.02245614,5.291712931,5.430927149,4.65131865,0.067307692,0.006578947
9144,Livermore / Amador Valley Transit Authority,-0.609953442,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,6,0.067,TRUE,0.012105263,5.280536748,5.498434592,4.764267838,0.057692308,0.006578947
9146,Foothill Transit,0.430349712,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,6,0.067,TRUE,0.015131579,5.285368806,5.528914837,5.261815189,0.057692308,0.006578947
9026,San Diego Metropolitan Transit System,1.293245815,west,6073,6,0.026315789,0.7,CA,California,FTA Region9,5,0.067,TRUE,0.024561403,5.286477954,5.474184168,5.256724678,0.048076923,0.006578947
9030,North County Transit District,0.586243821,west,6073,6,0.026315789,0.7,CA,California,FTA Region9,5,0.067,TRUE,0.00631579,5.280898067,5.575680416,4.97671754,0.048076923,0.006578947
